f1,f2,f3,f4,f5,label
0.2177573381140204,0.0874341255648625,0.3203956024012131,0.1903634569254999,0.3625404762166699,0
0.3329879127611994,0.1672709668906377,0.9036722584647996,0.4793358914750479,0.5788848319402181,1
0.1035556412202322,0.1389778391538801,0.7914785372335067,0.823843218052893,0.7900219123413728,1
0.5549076856034011,0.261472081944142,0.3910814194305603,0.6685258503092226,0.8917884705785674,0
0.857442086792669,0.8903563245418301,0.2064342033401216,0.5283249939657312,0.2865157173998782,1
0.4016013632348182,0.4627285286476624,0.9744794527573372,0.3154889773801438,0.1110479241596824,1
0.6343389309460541,0.2868558263408378,0.5639667123652411,0.9032738894441076,0.5222400844124641,1
0.3879242145439793,0.0966072931051162,0.8803048308062557,0.8115373403106311,0.2352320210522638,0
0.3709784534855489,0.6205464080297434,0.0200617964087053,0.8739311867168124,0.224158793247357,0
0.21845224324273,0.7037126320628557,0.0790186691372929,0.6897681957620252,0.0773590010486705,0
0.8339326598768628,0.4196080450830873,0.7169136672517276,0.5252049291165702,0.2242317086664204,1
0.2102673780210053,0.1230155918909394,0.3262790418092114,0.5937571605975335,0.5162563954629821,0
0.9904487471341208,0.3594906223084257,0.598587467340516,0.6775937728352855,0.3076360876280689,1
0.7205079409478933,0.6289746123944258,0.372930096246726,0.4368271748336584,0.4310650162530202,1
0.2855705634801977,0.3245854483821667,0.0996473031061834,0.6259411677725191,0.6107798931329209,0
0.8071966671858768,0.0228970890861641,0.3020788339080629,0.7629021362370458,0.7460246222279225,0
0.8931481193118426,0.5093878723079905,0.9634386548149309,0.8200168125746635,0.0249074144722319,1
0.3671457693170931,0.5106342573906246,0.8442134530133953,0.2418020510184292,0.2244205215710258,0
0.3659010077108824,0.5888221815416297,0.3085654848148617,0.6509319324662904,0.2540124460923625,0
0.8368067573364814,0.6036070836904065,0.2479775398459744,0.3030096116944125,0.687547386170437,0
0.3559135482177666,0.8640556610243705,0.565234019818238,0.1368189742619815,0.6862039653774549,1
0.0331079484895903,0.9614493329126828,0.9177055893214214,0.350276837477301,0.0760439948713316,1
0.6128370353186567,0.2887882839253914,0.8143881633193819,0.6966519087642816,0.5493251892139407,1
0.918877780221154,0.5706347935967243,0.892527916975358,0.489378879107785,0.3922922401482924,1
0.6756468427424721,0.2898993128979013,0.2976027643379284,0.0151472008224257,0.9405361104390824,0
0.6126984413770297,0.5524685253080777,0.399700733211031,0.418556354716923,0.9287282589033996,0
0.258084960624432,0.3266400365296668,0.1507035954685679,0.723559183249559,0.1091236765299809,0
0.6058467990640856,0.3321533887519389,0.0347383588104939,0.456307031351044,0.6944036728273639,0
0.7694608854271919,0.0053628254129538,0.3411176279529722,0.1942816792139139,0.2495603597579492,0
0.9176140056932646,0.4761054275493596,0.5978691041160986,0.2768548434628651,0.9952141555234112,1
0.906851142532592,0.4231867167798694,0.1715470308974961,0.4342118546505294,0.5009055607240568,0
0.1407270892027899,0.972186419735754,0.9426809551166764,0.0660487085846648,0.8753759349367283,1
0.4475838483773545,0.8541037731783913,0.4531184483116156,0.5048483407548008,0.3274517836175221,0
0.4984196361241457,0.8619773926037156,0.2248436974940186,0.4256640819823196,0.7712516183836192,0
0.3842115640878322,0.6308131345202408,0.0571393413766447,0.949623872988614,0.8458012847518852,0
0.3793363934611985,0.2123045479893206,0.0979711406925426,0.3746873954518193,0.3547156130290991,0
0.4271012454523328,0.6159508702393337,0.0242586365181456,0.7745984809104132,0.8080111558399155,0
0.6296745431011148,0.6057457377190285,0.3035156532873707,0.1652637782561176,0.0558367648117238,0
0.8616381224854816,0.4777427705598174,0.2557780746767529,0.3819501906904784,0.1241553511597748,1
0.625675796701868,0.1748095050207937,0.6685302722184803,0.2697978914244535,0.9229792891171034,1
0.2455704001367131,0.5917522701036471,0.6472134497670234,0.0587267110052754,0.9085478753382272,1
0.1892119507826796,0.9419577650105104,0.7875917439196842,0.9324307139604008,0.1560849199456669,1
0.4394005123184408,0.0889125986645062,0.5355914182030211,0.5926539848407681,0.8361620563064146,0
0.3874126759350553,0.2537582162116766,0.2897648840418512,0.9901547703839648,0.0625159568020501,0
0.8217363910428724,0.3090911469260734,0.473730975499388,0.4585035286506465,0.4793857139966172,0
0.5068294911843805,0.4308818627313608,0.8972790992652914,0.4502541133986613,0.3462268822149983,1
0.9216848721054404,0.4588422177788165,0.9892391632249888,0.4573937134183764,0.6328625142081892,1
0.0026243470211656,0.2076724303034393,0.0427841677370363,0.0998763999913519,0.7958341932705956,0
0.1244750638082186,0.2034130639940241,0.5531556230639056,0.5434770844536418,0.6473473239373791,0
0.1980707609509167,0.0851433481319864,0.0030519724463534,0.1547862590910066,0.3610024645543496,0
0.1910562943007997,0.8298335817200652,0.3528882049217559,0.5013391644156133,0.7839109808084646,0
0.8446055125747578,0.0769434640848423,0.0790906152148991,0.1497266757209617,0.9416560846637452,1
0.4231021196601172,0.6404372386788099,0.7897685995237739,0.1417462095763765,0.6152313482694076,1
0.0500777830847476,0.8941867088660208,0.6747646389590629,0.215063440496496,0.5944056433145923,1
0.6437435244579645,0.9055762973237372,0.5770960614149001,0.8285055263656604,0.1973037689693401,1
0.5730602157189021,0.3893377884677675,0.8143514326722183,0.6888756026711939,0.5888059424182099,1
0.8441231526155628,0.0437573534460011,0.792642689219546,0.8792278637951216,0.7121596726495517,1
0.4867404181795142,0.9087307503199304,0.2919233889699379,0.9878567264468032,0.4823041460518372,0
0.0151732364019132,0.6136621615411605,0.8703290538997736,0.5667543851902994,0.5505240406746102,0
0.0823373076510699,0.4183546707648793,0.3843292306017305,0.4619516932009164,0.9751409019562132,1
0.3911000293055608,0.5866077631660858,0.0331864252182841,0.7996819248121023,0.3374583687163721,0
0.3531598273525365,0.7941682518177713,0.2874730804091976,0.6729637358129311,0.5678600597441797,0
0.3609421428693948,0.2729926095995263,0.5615488118897864,0.2909956421847738,0.4520872916988981,0
0.878679332182527,0.6301559970662393,0.0503100923665621,0.9706199573629504,0.5217278304884435,0
0.494833652001903,0.9631472164371714,0.4071883534398607,0.461184296081351,0.0263089810750722,0
0.783516232942967,0.1703855788605344,0.6273557431429989,0.7007972366642237,0.5275186718586808,0
0.7190756497730407,0.984332146238656,0.7958657540506915,0.1930333033575492,0.4370981028235825,1
0.3068723246604621,0.385875161383727,0.1043401574253978,0.9539530284796895,0.1494277052192549,0
0.4284511345920313,0.6500734605334687,0.0828889522132149,0.0578187720109253,0.8105712287849545,0
0.8877264776803452,0.059265740533866,0.5410295960976169,0.4589883643391759,0.8848049042721372,1
0.4922072414799121,0.3915180715830958,0.3081258621615405,0.0313790567762678,0.7556080651819694,0
0.8071259545326196,0.7490723643637557,0.4287092198980009,0.0682311671513209,0.0719664695325564,1
0.3648939944842337,0.8180693831304641,0.0998037263718246,0.4140668820963418,0.164171243691342,0
0.7148419170135148,0.8640314784629771,0.9028051579881282,0.3067664654000552,0.6442376474025269,1
0.239321811599227,0.2291189607506046,0.4100074555600912,0.3965464119129651,0.5016522350609773,0
0.2184710992411924,0.0509041058678599,0.8654778198591071,0.2554156043367411,0.0169069602883862,0
0.9786137408097162,0.1181836644354318,0.7663140536002557,0.4704080133837917,0.6509223896304647,0
0.347594004681549,0.7314715985822241,0.5613302160614045,0.6692942200164701,0.3582826338867568,1
0.7989828765487766,0.6649485425010645,0.9053184594926224,0.1691006094072996,0.4603686950463926,1
0.6079722065469746,0.8384573954504809,0.2240533007801177,0.5818686819612247,0.8955335364328219,0
0.9839044279280325,0.7421432153073617,0.9751040041585126,0.9008470677883644,0.931066733552221,1
0.6625338308431661,0.4772211191117781,0.4297581642672545,0.6529348240300218,0.9633178958759304,1
0.4489903388922975,0.3866060493803962,0.3839309112907928,0.0009398756364695,0.8515441322200233,0
0.5618368352468668,0.2969126105457366,0.847662869881542,0.4267260721046402,0.2607504217322957,1
0.8598752501925758,0.0004994469888105,0.3921534470516,0.6584973867830646,0.5232969983655014,1
0.8235354390285385,0.8778829525795686,0.731638965630757,0.4521284012773171,0.219988269936377,1
0.1733707285411849,0.1977691234642742,0.2855912810692335,0.9253572655955408,0.6595091139335313,0
0.885472904072705,0.5555096984766426,0.3183926034411989,0.0078115545610231,0.6869659940882201,1
0.3630993682622767,0.7979451136917708,0.0354348498739441,0.6591397705858131,0.1595086903361704,0
0.1054276185496474,0.7524294941766821,0.8464473766548989,0.6924201870900913,0.6426653688584976,1
0.2400578797704849,0.4764049471765588,0.7634199362625467,0.8894172115164134,0.0774401083992233,1
0.3225125453678759,0.049393233066546,0.2592310250399984,0.9299536674094412,0.2330116528329582,0
0.8984529173561985,0.9080909923377588,0.8855544674573497,0.7580067707200889,0.1896862895947996,1
0.8239508562357033,0.9762009630759976,0.473503328428939,0.7348784372215753,0.6725216403908301,1
0.2239865835777853,0.0320214425339848,0.5174681433390171,0.0277306550183293,0.5844089077858742,0
0.6693484688766027,0.2583852696609336,0.3751599760780758,0.3507370060142207,0.4853485656631412,0
0.4211337663725034,0.9503131955843104,0.6131093633715774,0.3998447109591786,0.304332115522729,1
0.7184773742801861,0.5625022148270049,0.1695558265595105,0.6780604262510808,0.7328641896120291,0
0.8599823657264467,0.7225995347157137,0.1670088605747209,0.5646569232828471,0.9299014704524228,0
0.1761362879286114,0.8836080403538025,0.0014209034154738,0.0755059714684555,0.2778772689833013,0
0.6020908676959797,0.823579302392323,0.9494972027182124,0.1016279516827348,0.1742530592797947,1
0.2905530929043953,0.1654622623837386,0.4180945039651499,0.1718643671657628,0.9958785017176692,0
0.3147693401705626,0.7119233423056328,0.2231191822202451,0.8252470355795948,0.3294570642711553,0
0.521811868402227,0.7014152586639189,0.82375232990933,0.0451430056858991,0.0537088742135937,1
0.4411238626053392,0.7497272724076894,0.6637921051008953,0.444094466791922,0.2410314509928149,1
0.0582153833752744,0.6777735016859929,0.0813131971872557,0.3226031053112532,0.3460791686682228,0
0.9969732055395496,0.0140754699231809,0.975133836309641,0.9637279707065358,0.8984035566578297,1
0.5233251996198309,0.6562319226528678,0.9093244505717464,0.3246405207865647,0.0337012624802179,1
0.0297874269857555,0.5724633648222767,0.5769574096391832,0.410825335742245,0.4616562214904235,0
0.5613606416213507,0.9767518702021296,0.3150375502300859,0.3839583961508744,0.0649630748565954,0
0.7821567617090268,0.5879027914843113,0.3979278583094836,0.0339374421688738,0.6096191721809042,1
0.3596446089575518,0.5030723133663765,0.0924662709363158,0.395177971964463,0.2232907982867706,0
0.954693126375502,0.6317295849759824,0.0658847170417804,0.3541163972977639,0.7785298987097871,0
0.790076255558938,0.3529111017081604,0.0370798527962784,0.7422420831026155,0.1180299754218364,1
0.9954450026951416,0.8861496042427751,0.1688298908222764,0.6324017352192938,0.0417603922834657,1
0.7836653966751521,0.2006067238160943,0.8466138492266624,0.1604888069632186,0.1960555203785984,1
0.6737969073052628,0.4029477348502323,0.3500227492183715,0.6745505030430615,0.9457346281960436,1
0.4252722781649324,0.9127066917703972,0.5294837223071237,0.4223661920612263,0.7827438356136256,1
0.3816761446585853,0.0281427284194285,0.4753500088860619,0.8621493584161377,0.273804959122136,0
0.3101564257956649,0.5601040937537188,0.3881391737471136,0.3066945473635541,0.8052217193674804,0
0.7662160820566238,0.4486637802735401,0.3541095194614251,0.2646877199425675,0.2921205943875695,0
0.1591232352535919,0.1491229928164126,0.2704861094536502,0.1556808474964139,0.9441888926888838,0
0.893387073862294,0.0199230698093673,0.5866295930495526,0.3666644924587353,0.3792791002940739,0
0.4945817800292634,0.2253949550539891,0.1437114757426387,0.1533814401921452,0.0504491253320528,0
0.7577831441457762,0.8318775813512511,0.6186526082930246,0.8990551228402991,0.7926256752983805,1
0.5864338326176631,0.7722306119635703,0.7792562142418604,0.2436950743808862,0.0823868302295163,1
0.1859856145263148,0.1430051566264453,0.1142270829349785,0.2177635457739417,0.2691898282098642,0
0.0985324783204626,0.799331641168872,0.1780992368009349,0.5529280511277952,0.3353178924054238,0
0.3278161764559189,0.8080238910490752,0.2842143851770089,0.6760046522969311,0.9162527666767986,0
0.5206613325320265,0.0088156409339842,0.9994357928173606,0.7174903547426464,0.8826371666940659,1
0.8918426240114495,0.8487210256280614,0.988985056734332,0.3235572018626091,0.7963288381553136,1
0.542894172937078,0.6360487734280248,0.9022586944016888,0.7048936455755452,0.8590923087763279,1
0.738810722113004,0.6947797982675672,0.3590365274510049,0.0479331482453909,0.6060995256101028,0
0.9875441271706944,0.8929458937602291,0.6020178607054629,0.9613112834720664,0.2989499275467383,1
0.7723840360118801,0.5040229284639631,0.8153560032222403,0.3890847847791588,0.21890310906409,1
0.7249747213153978,0.6118066492679364,0.6813220687957968,0.3682549399177125,0.7954719841981391,1
0.2648316457510498,0.6679255839789744,0.2831735733212918,0.3514840604721654,0.1507572896660378,0
0.0616740620067943,0.8799595743983816,0.905506373946374,0.2641632770796138,0.4376522766248664,1
0.8628755648458784,0.6695875373100869,0.7016038173178529,0.9250526603014122,0.725089009173605,1
0.8153792127957634,0.7922319261110767,0.3698043255632282,0.1743805035290118,0.7315250487371957,1
0.8092211078395355,0.9974567282237388,0.7759093455178897,0.794631256246927,0.7289895297126899,1
0.3665431145448962,0.9617587581244978,0.816697175454604,0.6975835514302522,0.0840536128067049,1
0.325304897982394,0.8354463309075548,0.4500358746945557,0.631901325771675,0.0712630965529436,1
0.2784619736337121,0.1163910194028658,0.0742503056540037,0.3904188081256179,0.7882931940757109,0
0.1666828547569049,0.6832803368783695,0.6662727612989884,0.0076606830615805,0.5811721312835169,0
0.9184762765627746,0.6461197491268112,0.8383045765490428,0.6165463727945804,0.2455843645415081,1
0.8861422495154343,0.8969187198303311,0.9533659764825576,0.7507176142068307,0.7287084588906348,1
0.5724580367650635,0.7646360710310968,0.7042493764594011,0.4598211706799285,0.3843663893373374,0
0.5330714289539266,0.9611593029490332,0.9288949812085604,0.7316107428768003,0.9322432392146496,1
0.9385836988904216,0.4674395678567169,0.7068340363283654,0.8911295411757627,0.7013125679979569,1
0.3880771586305714,0.7567727882736048,0.8847725945340725,0.5200161853963075,0.9140002256577936,1
0.170489522803899,0.1570349106336382,0.7899309256455064,0.1569534934926353,0.3642108764036462,1
0.4389410668788733,0.3389314709713285,0.1569639694500618,0.6949807229443054,0.4898344985086784,0
0.7319752716600635,0.2059762514382292,0.997649751770807,0.9440104607507528,0.701025353966248,1
0.9472840651231544,0.8333130578487035,0.9591274342539544,0.0757597143908527,0.6205699094838311,1
0.7632861490408155,0.1140946131297695,0.4693780475456989,0.4504854431653783,0.4461838945596647,0
0.4065640782129037,0.3106268481070257,0.1331257799724247,0.0117418323989461,0.2731354270541292,1
0.64407858262446,0.449951268841983,0.8986522205021458,0.2177162377167981,0.6734577680002023,0
0.1311624096091646,0.76421142453283,0.4334180150663784,0.6638496930043117,0.5166820549614214,0
0.4369895729927548,0.7897604266320153,0.4790388309652651,0.6328360274301031,0.7890351044687787,1
0.6689037458582626,0.6575365744555648,0.7953784265603977,0.5265683928183892,0.1792186926883898,1
0.5236940288795698,0.843947006421279,0.5225808279478958,0.7804426480269424,0.1245497843804603,1
0.7939891447998028,0.8651314480113862,0.298157736261157,0.9833067360292445,0.9542811543897064,0
0.664014332559119,0.2106736616876607,0.2107112956892327,0.1883201055019292,0.3197935742898504,0
0.1260243080943481,0.900531145521221,0.0452922556459395,0.2165830678110165,0.4218423269902099,0
0.4548388459210661,0.1778504330749692,0.1105535907307077,0.9601245473379012,0.6343074826364726,0
0.4235002712023211,0.179491827801543,0.8032820439322598,0.6378139909792604,0.7373469389856085,1
0.8700827164345684,0.1682040313340497,0.0088697941229157,0.3545805182825124,0.3295288498737234,0
0.1269301660196004,0.3888665388681137,0.7640522459234242,0.6837135970149156,0.940566793716082,1
0.59978424380263,0.7400604617443837,0.6185851756331973,0.5921963500090813,0.2973325101332406,1
0.8222621417505819,0.7581126085835564,0.3314346616561351,0.5093258756868222,0.383728066748465,1
0.2828201023744113,0.435196010026794,0.7312167182164966,0.7219108501116223,0.8050859825042881,0
0.2044673843910869,0.7446552659689829,0.7592085721190397,0.127062885638976,0.4617441105911657,1
0.4404387733820103,0.7832943525069818,0.8193831136187597,0.7496965514352834,0.7772192299513278,1
0.2604240978605452,0.7631387930559245,0.5939248371302247,0.2515307725165673,0.4965317251237805,0
0.0562685153683079,0.5523986988825672,0.9997042738994728,0.3162406292128492,0.5500858719775785,1
0.7968927357511867,0.6937310833467067,0.0117871018324413,0.5297441222480653,0.8847320537493945,0
0.7996826394915227,0.6749349397440145,0.3739237704055594,0.018154354353299,0.340701106760389,0
0.7847813988820475,0.4655614686805324,0.4037523838414038,0.0161496972801238,0.135892823050701,1
0.4333028073911433,0.1855566972611204,0.1409559267344576,0.0400632462563788,0.7760124546379595,0
0.1457110200495109,0.6093927812428458,0.5898386466350307,0.2809425729210206,0.1023907331434175,0
0.3181516314407058,0.2467789683871194,0.660947485939206,0.1438029042233278,0.0915549715979411,0
0.7282863942502729,0.4364943910890358,0.1310140642478092,0.860220585483727,0.2461423165089408,0
0.1468030252504154,0.6186803587223058,0.757880013029759,0.6785284978582524,0.5308080142921987,1
0.8278966784069722,0.7897005722359206,0.7666633022014795,0.3802223934803937,0.6476044130022428,1
0.9608259846466892,0.1855737046616515,0.8286954816755698,0.5888919166091823,0.3121331226942549,0
0.682070470263853,0.1524933668694381,0.7062333951230086,0.825988790406046,0.4136875614727299,0
0.4918575371950838,0.9324704689705722,0.0901546710657243,0.7741969912621492,0.8572912943521427,0
0.5829353938963325,0.6094525084482548,0.5504098922756399,0.2223141069534673,0.2230254311292674,1
0.2364981719140381,0.605332339937828,0.5341443077583004,0.3007881352556575,0.0935522224300191,0
0.9644523458926432,0.314966596416307,0.9760389102550684,0.4848009495547806,0.4550734548905152,1
0.245509570577054,0.9687605963515286,0.9719656770519136,0.7008527583370467,0.0296661334397948,1
0.2612360124519289,0.7211439785259512,0.6531879242968535,0.469018241575373,0.8875027471367218,0
0.4965624907998636,0.984050539863128,0.6012600446367147,0.2795948356103838,0.1510277103530767,0
0.4691719732575586,0.2976733007514081,0.0106822379023217,0.3419606065582311,0.5400643826331794,0
0.979367146027849,0.0777247263593373,0.9036641360077664,0.7156758985312235,0.4842981310161502,1
0.9504317073134378,0.8412369863301176,0.1500212196592244,0.1286692233178277,0.3163043249046957,0
0.6929674969088747,0.3158511553857972,0.9977276565235124,0.8402855412024864,0.4423964849240436,1
0.4942197399907239,0.4635223590085447,0.2717075505194121,0.8628440347747772,0.0076750915920003,0
0.3645452557130461,0.5812745937162135,0.0780017535336304,0.6294745706754917,0.1959893631502363,0
0.6121323399151796,0.5988824355459463,0.4817835566043762,0.007245499994462,0.7464503079271034,1
0.3327413606516711,0.5959196772324648,0.6045647294770556,0.914498892575441,0.8059081506837629,1
0.2023954974740017,0.2736654129558865,0.3297636586134953,0.7000323864567345,0.7619203664387841,0
0.4985702011654614,0.5867789333458522,0.2847183251413483,0.1829863446119101,0.007675597816968,0
0.7076032173793836,0.4770286883538686,0.3423502302959925,0.6859801221669788,0.1086221715110381,0
0.6692610907813565,0.2143487485759319,0.3948369220394554,0.5634965606600898,0.5249146145736048,0
0.4445951167171186,0.1066959162296956,0.7244675553947684,0.9435678636143804,0.3540220477439693,1
0.0139306746963586,0.5742486337126408,0.8160049472623273,0.0688182872948958,0.8827151682739683,1
0.2078726846206385,0.4779006284329453,0.8528651539699503,0.8720991154285194,0.6282850301973492,0
0.9943727408003942,0.5935938131481724,0.1650289749654919,0.5178893111786571,0.388641948962189,1
0.3184409499491064,0.8746425434219958,0.0017611617800867,0.5379234775208683,0.9653283167931188,0
0.428748474135222,0.1304891300897591,0.1932920985942694,0.622999701349542,0.16417672107627,0
0.0383121756719252,0.490300140224571,0.6594405995361705,0.6431054378410916,0.2422654547678219,0
0.1619208554971315,0.3121906455089422,0.9495752953998472,0.2265205138643226,0.9484564401352588,1
0.7925651360987364,0.5745166199436618,0.7267010412353431,0.7004811358183194,0.5910767780195358,1
0.3634607939097963,0.7181994591247141,0.4325335299473817,0.7737801418744243,0.1918682332422282,0
0.77138419495553,0.0732573164967542,0.6807306840279809,0.5981253941425569,0.5235836655874547,1
0.4775928445482325,0.0214400399971306,0.951720492621292,0.8832604838837325,0.1478716703595473,1
0.6712942970442284,0.7801886225298373,0.8628006587285123,0.6758949556781197,0.3223868539500779,1
0.579494548933509,0.3244406472044244,0.5705869692923505,0.2169629002751139,0.4091795012117372,0
0.9212693613288618,0.9954939163245216,0.0974395930644302,0.8557354096912001,0.1745173331413101,1
0.238441428811708,0.0957170576554174,0.6400398877792287,0.5054505828526233,0.3729063113579306,0
0.20052487870913,0.95499803120172,0.0352488540697055,0.8157556273005336,0.1796666692774645,0
0.8360239411530129,0.0195482342219572,0.9589495874678488,0.226823140965094,0.3849582510079978,1
0.3406727414906186,0.5146924831386084,0.8815917334598378,0.2026429425470726,0.1370904716466127,1
0.6446634223310386,0.0392708052001974,0.5551368564218084,0.5350223407405384,0.4973101067625933,1
0.9989774247307476,0.9994707783825671,0.2078097815017874,0.1640518643896824,0.5044561024973258,0
0.7241257737055755,0.9224419210904022,0.0952182785273736,0.6437584784637018,0.0059799688053145,1
0.0256716165296704,0.2125221309720264,0.2643066614238459,0.3130901204985674,0.3507378872176017,0
0.2604397936984857,0.6455324682788609,0.742435685235804,0.7978613810859865,0.1728699472766915,1
0.0061241707080291,0.105376046679611,0.038082230249325,0.0005605174351859,0.0855442259127668,0
0.8903756012806936,0.5630934916811144,0.8943257115956953,0.6586194838003099,0.968147665117991,1
0.5911092956479964,0.5533570538407468,0.6066770610194867,0.102912141457982,0.5315594185704334,1
0.9235626382278874,0.5633330378061463,0.9291288588796917,0.2205197237030581,0.5533525840516922,1
0.9913673448643808,0.1515536044720737,0.7955885194536253,0.6306697303411081,0.7054570690444298,1
0.6164428316026244,0.735593398885421,0.8482010618230953,0.1859503034341624,0.1350507088685379,1
0.9677587418804404,0.8544859824144235,0.8643988301856603,0.5808593321831199,0.2852849305607381,1
0.1270202555054999,0.542241952712116,0.7748193480981802,0.517311200711667,0.3703942084061196,0
0.5256073995486231,0.0969869023557312,0.7881944745674705,0.634202793815734,0.911621575796937,1
0.9548318425091312,0.6514061635690374,0.9693396454822156,0.7594392964068952,0.0418317764318298,1
0.4011060202712361,0.4500569206934781,0.120255949160729,0.3068948639374976,0.7822493523052578,0
0.4635247207450836,0.4719772303094365,0.1802162395307912,0.6019216169737988,0.7613322482949894,1
0.5703976070856261,0.5878023395170593,0.500637054700411,0.3134256431160926,0.98920583131601,1
0.2857365078466738,0.103441297139862,0.9028028878591584,0.3238184158452772,0.5259755718577912,1
0.6280116949826884,0.8420054903686016,0.959277422256781,0.174397331837703,0.7025195154161724,1
0.0289664133153771,0.3198845154887034,0.6820621877244465,0.1801647093610165,0.5288143302701148,0
0.1887512965174046,0.8340013409807301,0.4937421333289082,0.7868443501825345,0.4422408048923136,1
0.6878507744015584,0.404787492925229,0.0130447756422408,0.5671380773405376,0.2008345747227558,0
0.531825547749845,0.9344618908213624,0.7040705717796991,0.1366825702196152,0.5598811006692608,1
0.0187195982806167,0.0641272017397655,0.4182652004670175,0.4220748347844764,0.5659531970180119,0
